Id	Name	InChI	logKow_KOWWIN	logKow_KOWWIN_exp	logKow_ALOGPS	HF	dipole	eTotal	eElectronic	eNuclear	MW	saCOSMO	vCOSMO	eNHOMO	eHOMO	eLUMO	eSLUMO	eGap	qMin	qMinRing	qMax	qMaxRing	qMaxH	qAvgRing	polarityRing	qElephMax	qElephMaxRing	qElephMaxH	qElephAvgRing	qNuphMax	qNuphMaxRing	qNuphMaxH	qNuphAvgRing
60	2,4-dichloro-1,3,5-trifluorobenzene	InChI=1S/C6HCl2F3/c7-4-2(9)1-3(10)5(8)6(4)11/h1H	3.88	N/A	3.44	-128.45501	1.246	-2680.96006	-10327.84405	7646.88399	200.975	175.32	175.59	-10.665	-10.265	-1.382	-1.349	8.883	-0.283641	-0.283641	0.236038	0.236038	0.210089	0.008561	0.27720345999999996	0.193564	0.143642	0.000000	0.095282	0.277204	0.277204	0.000000	0.158959
61	2-chloro-1,3,4,5-tetrafluorobenzene	InChI=1S/C6HClF4/c7-4-2(8)1-3(9)5(10)6(4)11/h1H	3.44	N/A	2.93	-162.5904	1.297	-2879.47301	-10677.12634	7797.65332	184.52	164.64	162.27	-10.943	-10.418	-1.421	-1.306	8.997	-0.264453	-0.264453	0.214106	0.214106	0.208860	0.028507	0.2939700700000001	0.327602	0.203402	0.000000	0.102215	0.298117	0.298117	0.000000	0.160385
62	1-chloro-2,3,4,5-tetrafluorobenzene	InChI=1S/C6HClF4/c7-2-1-3(8)5(10)6(11)4(2)9/h1H	3.44	N/A	2.93	-160.55015	1.362	-2879.38428	-10680.13797	7800.75369	184.52	165.15	162.57	-10.964	-10.494	-1.443	-1.325	9.051	-0.195612	-0.195612	0.203754	0.145382	0.203754	0.029400	0.28144026000000005	0.272342	0.201871	0.000000	0.109722	0.288263	0.288263	0.000000	0.160627
63	3-chloro-1,2,4,5-tetrafluorobenzene	InChI=1S/C6HClF4/c7-4-5(10)2(8)1-3(9)6(4)11/h1H	3.44	N/A	2.93	-162.25081	1.169	-2879.45808	-10676.64708	7797.18899	184.52	164.92	163.53	-10.67	-10.617	-1.475	-1.255	9.142	-0.222627	-0.222627	0.207846	0.147267	0.207846	0.028181	0.24928303	0.382613	0.193513	0.000000	0.097542	0.326957	0.326957	0.000000	0.160970
64	1,2,3,4,5-pentafluorobenzene	InChI=1S/C6HF5/c7-2-1-3(8)5(10)6(11)4(2)9/h1H	2.99	N/A	2.21	-196.90712	1.344	-3077.99174	-11027.59933	7949.60759	168.066	154.8	150.04	-11.057	-10.736	-1.402	-1.317	9.334	-0.244975	-0.244975	0.207700	0.166497	0.207700	0.048398	0.26192143000000007	0.228103	0.228103	0.000000	0.143338	0.342578	0.342578	0.000000	0.161918
65	1,2,3,4-tetrabromobenzene	InChI=1S/C6H2Br4/c7-3-1-2-4(8)6(10)5(3)9/h1-2H	5.55	N/A	5.04	42.51561	2.102	-1653.13213	-7355.48901	5702.35689	393.698	205.78	221.81	-9.925	-9.726	-1.144	-1.098	8.582	-0.134659	-0.134659	0.183114	-0.035358	0.183114	-0.072133	0.24319446000000003	0.234550	0.132139	0.000000	0.069832	0.319888	0.319888	0.000000	0.160816
66	1,2,3,5-tetrabromobenzene	InChI=1S/C6H2Br4/c7-3-1-4(8)6(10)5(9)2-3/h1-2H	5.55	N/A	5.03	41.9272	1.069	-1653.15483	-7312.67058	5659.51575	393.698	209.71	220.56	-10.035	-9.754	-1.188	-1.117	8.566	-0.154093	-0.154093	0.193704	-0.013882	0.193704	-0.071378	0.26010036000000003	0.283153	0.155868	0.000000	0.068211	0.330167	0.330167	0.000000	0.160427
67	1,2,4,5-tetrabromobenzene	InChI=1S/C6H2Br4/c7-3-1-4(8)6(10)2-5(3)9/h1-2H	5.55	N/A	5.03	41.79121	0.0	-1653.16231	-7301.56145	5648.39914	393.698	209.97	220.87	-10.138	-9.664	-1.219	-1.089	8.445	-0.141397	-0.141397	0.193813	-0.035945	0.193813	-0.071102	0.23919941	0.147602	0.102392	0.000000	0.068261	0.239199	0.239199	0.000000	0.159337
68	1,3,5-tribromo-2-chlorobenzene	InChI=1S/C6H2Br3Cl/c7-3-1-4(8)6(10)5(9)2-3/h1-2H	5.31	N/A	5.03	29.71488	1.248	-1697.72644	-7443.3412	5745.61476	349.247	205.77	214.72	-10.051	-9.84	-1.183	-1.142	8.657	-0.144539	-0.144539	0.193387	-0.022759	0.193387	-0.069708	0.26451433	0.240905	0.176149	0.000000	0.075149	0.335590	0.335590	0.000000	0.159999
69	1,2,4-tribromo-5-chlorobenzene	InChI=1S/C6H2Br3Cl/c7-3-1-5(9)6(10)2-4(3)8/h1-2H	5.31	N/A	5.03	29.19737	0.22	-1697.75097	-7428.07374	5730.32278	349.247	205.26	214.54	-10.22	-9.716	-1.23	-1.112	8.486	-0.158501	-0.158501	0.196651	0.002647	0.196651	-0.068707	0.26891781000000003	0.179918	0.115284	0.000000	0.070501	0.273778	0.273778	0.000000	0.159158
70	1,2,5-tribromo-3-chlorobenzene	InChI=1S/C6H2Br3Cl/c7-3-1-4(8)6(9)5(10)2-3/h1-2H	5.31	N/A	5.03	29.29733	1.151	-1697.74552	-7439.82312	5742.0776	349.247	204.87	214.0	-10.16	-9.787	-1.214	-1.124	8.573	-0.170781	-0.170781	0.196537	0.014268	0.196537	-0.069113	0.28358147999999994	0.296503	0.153665	0.000000	0.068492	0.316633	0.316633	0.000000	0.160399
71	1,2,4-tribromo-3-chlorobenzene	InChI=1S/C6H2Br3Cl/c7-3-1-2-4(8)6(10)5(3)9/h1-2H	5.31	N/A	5.03	30.26679	2.264	-1697.7058	-7486.87526	5789.16947	349.247	201.98	213.35	-10.028	-9.753	-1.164	-1.097	8.589	-0.143633	-0.143633	0.183476	-0.012733	0.183476	-0.070609	0.28959409	0.244539	0.135541	0.000000	0.069915	0.319992	0.319992	0.000000	0.160831
72	1,2,3-tribromo-5-chlorobenzene	InChI=1S/C6H2Br3Cl/c7-4-1-3(10)2-5(8)6(4)9/h1-2H	5.31	N/A	5.04	29.00252	0.817	-1697.75837	-7435.77363	5738.01526	349.247	204.59	214.35	-10.07	-9.834	-1.194	-1.159	8.640	-0.171316	-0.171316	0.196804	0.029125	0.196804	-0.068268	0.25989481000000003	0.339446	0.167691	0.000000	0.070623	0.326614	0.326614	0.000000	0.160016
73	1,2,3-tribromo-4-chlorobenzene	InChI=1S/C6H2Br3Cl/c7-3-1-2-4(10)6(9)5(3)8/h1-2H	5.31	N/A	5.04	29.89161	2.034	-1697.72199	-7482.37352	5784.65153	349.247	200.95	213.12	-9.95	-9.808	-1.146	-1.131	8.662	-0.151181	-0.151181	0.186051	0.003193	0.186051	-0.069676	0.26266678	0.292341	0.145205	0.000000	0.074929	0.320607	0.320607	0.000000	0.160390
74	2,3-dibromo-1,4-dichlorobenzene	InChI=1S/C6H2Br2Cl2/c7-5-3(9)1-2-4(10)6(5)8/h1-2H	5.06	N/A	4.87	17.30803	1.945	-1742.31001	-7609.41352	5867.10351	304.796	196.05	209.02	-9.973	-9.917	-1.165	-1.148	8.752	-0.140499	-0.140499	0.186153	-0.005948	0.186153	-0.067218	0.26361857000000005	0.163402	0.163402	0.000000	0.084047	0.265213	0.265213	0.000000	0.162559
75	1,5-dibromo-2,4-dichlorobenzene	InChI=1S/C6H2Br2Cl2/c7-3-1-4(8)6(10)2-5(3)9/h1-2H	5.06	N/A	4.87	16.68331	0.307	-1742.33591	-7554.87526	5812.53935	304.796	200.63	208.13	-10.284	-9.779	-1.238	-1.139	8.541	-0.175698	-0.175698	0.199458	0.012573	0.199458	-0.066276	0.24633255999999998	0.191946	0.115278	0.000000	0.074347	0.246333	0.246333	0.000000	0.158744
76	1,5-dibromo-2,3-dichlorobenzene	InChI=1S/C6H2Br2Cl2/c7-3-1-4(8)6(10)5(9)2-3/h1-2H	5.06	N/A	4.87	17.14094	1.365	-1742.3147	-7575.48846	5833.17376	304.796	200.71	207.86	-10.189	-9.885	-1.217	-1.153	8.668	-0.159986	-0.159986	0.196235	-0.004102	0.196235	-0.067531	0.29142806999999993	0.255550	0.172558	0.000000	0.076009	0.315733	0.315733	0.000000	0.160065
77	2,5-dibromo-1,3-dichlorobenzene	InChI=1S/C6H2Br2Cl2/c7-3-1-4(9)6(8)5(10)2-3/h1-2H	5.06	N/A	4.86	16.72668	1.189	-1742.33341	-7567.17495	5824.84154	304.796	200.24	207.68	-10.351	-9.822	-1.237	-1.135	8.585	-0.179796	-0.179796	0.196954	0.023224	0.196954	-0.066776	0.24877030999999994	0.317442	0.152491	0.000000	0.069150	0.318098	0.318098	0.000000	0.160138
78	1,3-dibromo-2,4-dichlorobenzene	InChI=1S/C6H2Br2Cl2/c7-3-1-2-4(9)5(8)6(3)10/h1-2H	5.06	N/A	4.87	17.70532	2.187	-1742.29271	-7613.93999	5871.64727	304.796	196.88	206.36	-10.055	-9.84	-1.167	-1.129	8.673	-0.160219	-0.160219	0.186446	0.012282	0.186446	-0.068083	0.2985393499999999	0.292013	0.147179	0.000000	0.075369	0.308473	0.308473	0.000000	0.160632
79	1,4-dibromo-2,3-dichlorobenzene	InChI=1S/C6H2Br2Cl2/c7-3-1-2-4(8)6(10)5(3)9/h1-2H	5.06	N/A	4.82	17.92082	2.466	-1742.28339	-7623.19356	5880.91017	304.796	197.66	209.22	-10.193	-9.789	-1.183	-1.108	8.606	-0.133811	-0.133811	0.183120	-0.031017	0.183120	-0.069178	0.23966437000000007	0.260431	0.131552	0.000000	0.070701	0.318119	0.318119	0.000000	0.160551
80	1,3-dibromo-2,5-dichlorobenzene	InChI=1S/C6H2Br2Cl2/c7-4-1-3(9)2-5(8)6(4)10/h1-2H	5.06	N/A	4.87	16.83002	0.996	-1742.32817	-7566.63009	5824.30192	304.796	200.85	208.4	-10.086	-9.944	-1.19	-1.184	8.754	-0.161775	-0.161775	0.196487	0.020226	0.196487	-0.066594	0.26523742000000006	0.199989	0.199989	0.000000	0.080481	0.332008	0.332008	0.000000	0.159601
81	1,4-dibromo-2,5-dichlorobenzene	InChI=1S/C6H2Br2Cl2/c7-3-1-5(9)4(8)2-6(3)10/h1-2H	5.06	N/A	4.87	16.64298	0.0	-1742.33783	-7554.7648	5812.42697	304.796	200.64	208.37	-10.378	-9.771	-1.246	-1.131	8.525	-0.148918	-0.148918	0.196403	-0.006316	0.196403	-0.066307	0.27265768	0.215531	0.120577	0.000000	0.072606	0.295393	0.295393	0.000000	0.159276
82	1,2-dibromo-4,5-dichlorobenzene	InChI=1S/C6H2Br2Cl2/c7-3-1-5(9)6(10)2-4(3)8/h1-2H	5.06	N/A	4.88	16.80852	0.356	-1742.33096	-7559.60923	5817.27827	304.796	200.11	207.72	-10.309	-9.784	-1.245	-1.143	8.539	-0.147671	-0.147671	0.196407	-0.016401	0.196407	-0.066402	0.24018884	0.199308	0.118386	0.000000	0.074064	0.240196	0.240196	0.000000	0.158743
83	1,2-dibromo-3,5-dichlorobenzene	InChI=1S/C6H2Br2Cl2/c7-4-1-3(9)2-5(10)6(4)8/h1-2H	5.06	N/A	4.89	16.45096	0.904	-1742.34541	-7563.22379	5820.87838	304.796	199.62	207.58	-10.203	-9.871	-1.223	-1.165	8.648	-0.188038	-0.188038	0.199602	0.038718	0.199602	-0.065967	0.28568676000000004	0.358225	0.164675	0.000000	0.071208	0.301512	0.301512	0.000000	0.160136
84	1,2-dibromo-3,4-dichlorobenzene	InChI=1S/C6H2Br2Cl2/c7-3-1-2-4(9)6(10)5(3)8/h1-2H	5.06	N/A	4.87	17.66753	2.231	-1742.29451	-7618.7769	5876.48239	304.796	196.6	206.68	-10.072	-9.846	-1.173	-1.135	8.673	-0.140540	-0.140540	0.185739	-0.015016	0.185739	-0.068239	0.29099871000000005	0.305943	0.148956	0.000000	0.074278	0.298644	0.298644	0.000000	0.160575
85	5-bromo-1,2,3-trichlorobenzene	InChI=1S/C6H2BrCl3/c7-3-1-4(8)6(10)5(9)2-3/h1-2H	4.82	N/A	4.66	4.71395	1.441	-1786.8964	-7707.24412	5920.34773	260.345	195.49	200.98	-10.386	-9.939	-1.246	-1.17	8.693	-0.168877	-0.168877	0.196653	0.005711	0.196653	-0.065316	0.2522484400000001	0.297373	0.174140	0.000000	0.078514	0.322739	0.322739	0.000000	0.159703
86	1-bromo-2,4,5-trichlorobenzene	InChI=1S/C6H2BrCl3/c7-3-1-5(9)6(10)2-4(3)8/h1-2H	4.82	N/A	4.71	4.33169	0.25	-1786.91419	-7686.61302	5899.69883	260.345	195.5	201.47	-10.445	-9.854	-1.258	-1.166	8.596	-0.164790	-0.164790	0.199214	0.003642	0.199214	-0.063964	0.27127062999999996	0.259059	0.128701	0.000000	0.078619	0.279377	0.279377	0.000000	0.158626
87	1-bromo-2,3,5-trichlorobenzene	InChI=1S/C6H2BrCl3/c7-4-1-3(8)2-5(9)6(4)10/h1-2H	4.82	N/A	4.68	4.33055	1.117	-1786.91293	-7699.09801	5912.18508	260.345	195.53	201.64	-10.244	-9.995	-1.228	-1.193	8.767	-0.177184	-0.177184	0.199298	0.030098	0.199298	-0.064377	0.27169891	0.198035	0.190708	0.000000	0.081658	0.272903	0.272903	0.000000	0.160114
88	2-bromo-1,3,5-trichlorobenzene	InChI=1S/C6H2BrCl3/c7-6-4(9)1-3(8)2-5(6)10/h1-2H	4.82	N/A	4.69	3.95841	0.934	-1786.92966	-7690.8797	5903.95005	260.345	194.76	201.16	-10.394	-9.914	-1.245	-1.178	8.669	-0.197058	-0.197058	0.200033	0.048278	0.200033	-0.063596	0.25380414999999995	0.397428	0.165162	0.000000	0.072793	0.319905	0.319905	0.000000	0.159699
89	2-bromo-1,3,4-trichlorobenzene	InChI=1S/C6H2BrCl3/c7-5-3(8)1-2-4(9)6(5)10/h1-2H	4.82	N/A	4.67	5.14338	2.132	-1786.87972	-7746.00571	5959.12599	260.345	191.74	199.59	-10.113	-9.955	-1.184	-1.161	8.771	-0.149276	-0.149276	0.186582	0.003256	0.186582	-0.065707	0.29177777	0.257099	0.160349	0.000000	0.080938	0.311462	0.311462	0.000000	0.161282
90	1-bromo-2,3,4-trichlorobenzene	InChI=1S/C6H2BrCl3/c7-3-1-2-4(8)6(10)5(3)9/h1-2H	4.82	N/A	4.67	5.47261	2.424	-1786.86539	-7754.71062	5967.84523	260.345	192.6	200.3	-10.231	-9.892	-1.191	-1.147	8.701	-0.149270	-0.149270	0.186095	-0.005112	0.186095	-0.066765	0.24637951999999996	0.346093	0.147454	0.000000	0.077145	0.323103	0.323103	0.000000	0.160112
91	1,2,3,4-tetrachlorobenzene	InChI=1S/C6H2Cl4/c7-3-1-2-4(8)6(10)5(3)9/h1-2H	4.57	N/A	4.62	-6.92569	2.356	-1831.44514	-7886.26093	6054.81579	215.894	187.37	196.71	-10.268	-10.04	-1.2	-1.187	8.840	-0.138324	-0.138324	0.186256	-0.014229	0.186256	-0.064347	0.24405480999999998	0.178734	0.175134	0.000000	0.092128	0.319260	0.319260	0.000000	0.159699
92	1,2,3,5-tetrachlorobenzene	InChI=1S/C6H2Cl4/c7-3-1-4(8)6(10)5(9)2-3/h1-2H	4.57	N/A	4.63	-8.02341	1.187	-1831.49119	-7831.18661	5999.69542	215.894	190.04	194.49	-10.429	-10.074	-1.255	-1.214	8.819	-0.186138	-0.186138	0.199738	0.039952	0.199738	-0.062125	0.25204155999999994	0.225306	0.208759	0.000000	0.089857	0.319227	0.319227	0.000000	0.159316
93	1,2,4,5-tetrachlorobenzene	InChI=1S/C6H2Cl4/c7-3-1-4(8)6(10)2-5(3)9/h1-2H	4.57	4.64	4.61	-7.94751	0.0	-1831.48906	-7818.70569	5987.21663	215.894	190.16	194.39	-10.576	-9.958	-1.274	-1.199	8.684	-0.153842	-0.153842	0.198982	-0.015475	0.198982	-0.061610	0.23743107	0.132967	0.132967	0.000000	0.088644	0.237431	0.237431	0.000000	0.158141
94	1,3,5-trichloro-2-fluorobenzene	InChI=1S/C6H2Cl3F/c7-3-1-4(8)6(10)5(9)2-3/h1-2H	4.13	N/A	4.02	-46.66941	1.203	-2030.19997	-8175.25438	6145.0544	199.439	181.31	181.46	-10.437	-10.239	-1.256	-1.158	8.983	-0.164286	-0.164286	0.198175	0.122207	0.198175	-0.042935	0.2455214	0.253614	0.253614	0.000000	0.105520	0.245521	0.245521	0.000000	0.162299
95	1,2,4-trichloro-5-fluorobenzene	InChI=1S/C6H2Cl3F/c7-3-1-5(9)6(10)2-4(3)8/h1-2H	4.13	N/A	4.06	-46.20338	0.069	-2030.18261	-8157.81606	6127.63344	199.439	179.98	180.68	-10.681	-10.024	-1.262	-1.142	8.762	-0.203297	-0.203297	0.202655	0.176444	0.202655	-0.042801	0.28894663	0.155109	0.155109	0.000000	0.094029	0.317183	0.317183	0.000000	0.160756
96	1,2,5-trichloro-3-fluorobenzene	InChI=1S/C6H2Cl3F/c7-3-1-4(8)6(9)5(10)2-3/h1-2H	4.13	N/A	4.03	-46.50844	1.175	-2030.19572	-8170.53144	6140.33572	199.439	180.28	181.34	-10.611	-10.106	-1.276	-1.115	8.830	-0.234373	-0.234373	0.207092	0.207092	0.203404	-0.043576	0.26839231999999996	0.248870	0.206662	0.000000	0.090674	0.269674	0.269674	0.000000	0.159722
97	1,2,4-trichloro-3-fluorobenzene	InChI=1S/C6H2Cl3F/c7-3-1-2-4(8)6(10)5(3)9/h1-2H	4.13	N/A	4.04	-45.78502	2.419	-2030.1642	-8230.44796	6200.28376	199.439	178.74	180.32	-10.455	-10.075	-1.235	-1.086	8.840	-0.162009	-0.162009	0.185821	0.153327	0.185821	-0.045484	0.27796803	0.181981	0.176822	0.000000	0.091510	0.278347	0.278347	0.000000	0.160034
98	1,2,3-trichloro-5-fluorobenzene	InChI=1S/C6H2Cl3F/c7-4-1-3(10)2-5(8)6(4)9/h1-2H	4.13	N/A	4.10	-45.85131	1.355	-2030.16746	-8163.78534	6133.61788	199.439	178.71	181.65	-10.465	-10.158	-1.233	-1.144	8.925	-0.236402	-0.236402	0.228014	0.228014	0.202990	-0.043971	0.25260835000000004	0.274851	0.233290	0.000000	0.096174	0.252608	0.252608	0.000000	0.162191
99	1,2,3-trichloro-4-fluorobenzene	InChI=1S/C6H2Cl3F/c7-3-1-2-4(10)6(9)5(3)8/h1-2H	4.13	N/A	4.04	-45.27913	2.351	-2030.14258	-8224.89304	6194.75046	199.439	177.25	180.29	-10.282	-10.16	-1.217	-1.095	8.943	-0.187135	-0.187135	0.189821	0.176832	0.189821	-0.045728	0.28322491	0.232529	0.201625	0.000000	0.103549	0.283243	0.283243	0.000000	0.161697
100	2,3-dichloro-1,4-difluorobenzene	InChI=1S/C6H2Cl2F2/c7-5-3(9)1-2-4(10)6(5)8/h1-2H	3.68	N/A	3.54	-83.53321	2.346	-2228.83476	-8564.3258	6335.49104	182.985	167.19	169.35	-10.327	-10.288	-1.241	-0.985	9.047	-0.165068	-0.165068	0.188367	0.151997	0.188367	-0.027753	0.26070085	0.234231	0.158665	0.000000	0.088441	0.261680	0.261680	0.000000	0.161689
101	1,5-dichloro-2,4-difluorobenzene	InChI=1S/C6H2Cl2F2/c7-3-1-4(8)6(10)2-5(3)9/h1-2H	3.68	N/A	3.54	-84.6611	0.047	-2228.88273	-8498.587	6269.70427	182.985	169.96	166.94	-10.743	-10.108	-1.193	-1.135	8.915	-0.251460	-0.251460	0.206187	0.198160	0.206187	-0.024097	0.27457782	0.168021	0.159346	0.000000	0.103121	0.357684	0.357684	0.000000	0.164002
102	1,5-dichloro-2,3-difluorobenzene	InChI=1S/C6H2Cl2F2/c7-3-1-4(8)6(10)5(9)2-3/h1-2H	3.68	N/A	3.55	-82.87607	1.201	-2228.8049	-8513.30544	6284.50054	182.985	170.58	168.84	-10.645	-10.307	-1.237	-1.12	9.070	-0.214468	-0.214468	0.202097	0.160225	0.202097	-0.023921	0.27866988000000004	0.244432	0.244432	0.000000	0.107551	0.325586	0.325586	0.000000	0.161465
103	2,5-dichloro-1,3-difluorobenzene	InChI=1S/C6H2Cl2F2/c7-3-1-4(9)6(8)5(10)2-3/h1-2H	3.68	N/A	3.54	-85.04626	1.171	-2228.90066	-8510.12151	6281.22085	182.985	170.11	168.39	-10.871	-10.145	-1.24	-1.066	8.905	-0.258068	-0.258068	0.227298	0.227298	0.203107	-0.025093	0.27643822000000007	0.281932	0.207208	0.000000	0.092625	0.348692	0.348692	0.000000	0.159780
104	1,3-dichloro-2,4-difluorobenzene	InChI=1S/C6H2Cl2F2/c7-3-1-2-4(9)5(8)6(3)10/h1-2H	3.68	N/A	3.52	-84.19174	2.419	-2228.86207	-8569.31202	6340.44996	182.985	168.65	167.67	-10.478	-10.189	-1.18	-1.061	9.009	-0.210780	-0.210780	0.197839	0.197839	0.189438	-0.026898	0.27869888000000004	0.214679	0.193751	0.000000	0.101828	0.337250	0.337250	0.000000	0.161823
105	1,4-dichloro-2,3-difluorobenzene	InChI=1S/C6H2Cl2F2/c7-3-1-2-4(8)6(10)5(3)9/h1-2H	3.68	N/A	3.56	-82.27374	2.495	-2228.78004	-8573.44738	6344.66735	182.985	169.24	169.4	-10.773	-10.137	-1.218	-1.059	8.919	-0.140421	-0.140421	0.184205	0.105863	0.184205	-0.026098	0.23247789	0.208760	0.175522	0.000000	0.094794	0.314698	0.314698	0.000000	0.159941
106	1,3-dichloro-2,5-difluorobenzene	InChI=1S/C6H2Cl2F2/c7-4-1-3(9)2-5(8)6(4)10/h1-2H	3.68	N/A	3.53	-84.43177	1.372	-2228.87239	-8508.99633	6280.12393	182.985	170.09	168.64	-10.463	-10.366	-1.27	-1.042	9.096	-0.214932	-0.214932	0.205107	0.205107	0.201207	-0.025433	0.2469107	0.307804	0.307804	0.000000	0.119943	0.246911	0.246911	0.000000	0.162157
107	1,4-dichloro-2,5-difluorobenzene	InChI=1S/C6H2Cl2F2/c7-3-1-5(9)4(8)2-6(3)10/h1-2H	3.68	N/A	3.53	-84.39239	0.0	-2228.87228	-8498.1101	6269.23782	182.985	169.99	167.78	-10.895	-10.086	-1.284	-1.04	8.802	-0.181300	-0.181300	0.200875	0.151801	0.200875	-0.024627	0.27062391999999996	0.185569	0.167350	0.000000	0.099224	0.277279	0.277279	0.000000	0.161537
108	1,2-dichloro-4,5-difluorobenzene	InChI=1S/C6H2Cl2F2/c7-3-1-5(9)6(10)2-4(3)8/h1-2H	3.68	N/A	3.57	-82.26935	0.118	-2228.78008	-8495.57681	6266.79673	182.985	169.34	168.21	-10.8	-10.136	-1.198	-1.156	8.938	-0.183409	-0.183409	0.201353	0.128326	0.201353	-0.023588	0.24535310999999999	0.171037	0.166193	0.000000	0.102843	0.322160	0.322160	0.000000	0.164088
109	1,2-dichloro-3,5-difluorobenzene	InChI=1S/C6H2Cl2F2/c7-4-1-3(9)2-5(10)6(4)8/h1-2H	3.68	N/A	3.55	-84.52276	1.345	-2228.87793	-8504.74485	6275.86692	182.985	169.04	168.54	-10.657	-10.191	-1.209	-1.081	8.982	-0.283612	-0.283612	0.248810	0.248810	0.206504	-0.025590	0.3248861899999999	0.304006	0.229059	0.000000	0.097202	0.362406	0.362406	0.000000	0.161089
110	1,2-dichloro-3,4-difluorobenzene	InChI=1S/C6H2Cl2F2/c7-3-1-2-4(9)6(10)5(3)8/h1-2H	3.68	N/A	3.55	-81.84764	2.409	-2228.76155	-8567.86305	6339.1015	182.985	167.78	167.68	-10.529	-10.211	-1.198	-1.069	9.013	-0.167247	-0.167247	0.188377	0.129821	0.188377	-0.026393	0.28743648000000005	0.227520	0.194824	0.000000	0.099319	0.330424	0.330424	0.000000	0.161294
111	5-chloro-1,2,3-trifluorobenzene	InChI=1S/C6H2ClF3/c7-3-1-4(8)6(10)5(9)2-3/h1-2H	3.24	N/A	2.89	-119.2514	1.205	-2427.41505	-8852.51426	6425.09921	166.53	159.69	155.11	-10.913	-10.404	-1.168	-1.124	9.236	-0.238223	-0.238223	0.201835	0.179325	0.201835	-0.005065	0.26839742	0.258777	0.258777	0.000000	0.115588	0.347865	0.347865	0.000000	0.160702
112	1-chloro-2,4,5-trifluorobenzene	InChI=1S/C6H2ClF3/c7-3-1-5(9)6(10)2-4(3)8/h1-2H	3.24	N/A	3.00	-120.65085	0.062	-2427.47598	-8837.47854	6410.00257	166.53	159.28	154.33	-10.962	-10.228	-1.215	-1.052	9.013	-0.231590	-0.231590	0.204648	0.173803	0.204648	-0.005535	0.28730952000000004	0.245979	0.191518	0.000000	0.113897	0.291016	0.291016	0.000000	0.163249
113	1-chloro-2,3,5-trifluorobenzene	InChI=1S/C6H2ClF3/c7-4-1-3(8)2-5(9)6(4)10/h1-2H	3.24	N/A	2.94	-120.82125	1.368	-2427.48319	-8848.63865	6421.15546	166.53	159.28	155.95	-10.717	-10.434	-1.222	-1.023	9.212	-0.264289	-0.264289	0.226269	0.226269	0.204991	-0.006600	0.30491266999999994	0.262043	0.262043	0.000000	0.118683	0.334085	0.334085	0.000000	0.162119
114	2-chloro-1,3,5-trifluorobenzene	InChI=1S/C6H2ClF3/c7-6-4(9)1-3(8)2-5(6)10/h1-2H	3.24	N/A	2.98	-123.23842	1.34	-2427.58846	-8845.92569	6418.33724	166.53	158.88	154.73	-10.911	-10.236	-1.118	-1.079	9.118	-0.306861	-0.306861	0.268941	0.268941	0.206194	-0.007269	0.30184765999999996	0.354469	0.231940	0.000000	0.100597	0.360122	0.360122	0.000000	0.160267
115	2-chloro-1,3,4-trifluorobenzene	InChI=1S/C6H2ClF3/c7-5-3(8)1-2-4(9)6(5)10/h1-2H	3.24	N/A	2.87	-120.17567	2.406	-2427.45508	-8907.77701	6480.32192	166.53	157.81	154.49	-10.61	-10.335	-1.192	-0.982	9.143	-0.188913	-0.188913	0.188006	0.173301	0.188006	-0.008476	0.2787700000000001	0.312832	0.178957	0.000000	0.107191	0.299756	0.299756	0.000000	0.162242
116	1-chloro-2,3,4-trifluorobenzene	InChI=1S/C6H2ClF3/c7-3-1-2-4(8)6(10)5(3)9/h1-2H	3.24	N/A	2.87	-118.52328	2.488	-2427.38335	-8912.10904	6484.72568	166.53	158.52	154.63	-10.816	-10.299	-1.121	-1.094	9.178	-0.190826	-0.190826	0.188052	0.149696	0.188052	-0.007133	0.26299194000000004	0.298749	0.209130	0.000000	0.109028	0.328593	0.328593	0.000000	0.160672
117	1,2,3,4-tetrafluorobenzene	InChI=1S/C6H2F4/c7-3-1-2-4(8)6(10)5(3)9/h1-2H	2.79	N/A	2.34	-154.69259	2.476	-2625.98232	-9251.79367	6625.81135	150.075	147.4	142.47	-10.845	-10.559	-1.124	-1.018	9.435	-0.168969	-0.168969	0.186713	0.125222	0.186713	0.011155	0.25258268	0.283978	0.283978	0.000000	0.147312	0.252584	0.252584	0.000000	0.163189
118	1,2,3,5-tetrafluorobenzene	InChI=1S/C6H2F4/c7-3-1-4(8)6(10)5(9)2-3/h1-2H	2.79	N/A	2.39	-157.37145	1.369	-2626.09885	-9189.41916	6563.32031	150.075	148.47	142.35	-10.941	-10.591	-1.13	-1.041	9.461	-0.287802	-0.287802	0.246821	0.246821	0.204731	0.012084	0.27353024000000004	0.344688	0.344688	0.000000	0.146850	0.273530	0.273530	0.000000	0.162861
119	1,2,4,5-tetrafluorobenzene	InChI=1S/C6H2F4/c7-3-1-4(8)6(10)2-5(3)9/h1-2H	2.79	N/A	2.43	-156.82647	0.0	-2626.07521	-9177.93821	6551.863	150.075	148.74	142.09	-11.086	-10.421	-1.186	-1.012	9.235	-0.211467	-0.211467	0.203148	0.125052	0.203148	0.012871	0.22948940999999992	0.216334	0.216334	0.000000	0.144192	0.317185	0.317185	0.000000	0.164251
